fpr,tpr,threshold
0.33125,0.6164383561643836,0.5987786650657654
0.33125,0.6255707762557078,0.5984981656074524
0.3375,0.6255707762557078,0.5923799872398376
0.34375,0.6301369863013698,0.5920693874359131
0.34375,0.634703196347032,0.5916006565093994
0.35,0.634703196347032,0.5881181359291077
0.35,0.639269406392694,0.586326539516449
0.35625,0.639269406392694,0.5853229761123657
0.35625,0.6484018264840182,0.5811417698860168
0.3625,0.6575342465753424,0.5713151097297668
0.375,0.6666666666666666,0.5694401264190674
0.375,0.6757990867579908,0.5678816437721252
0.38125,0.680365296803653,0.5654176473617554
0.38125,0.6894977168949772,0.5600438714027405
0.3875,0.6894977168949772,0.5569850206375122
0.39375,0.6940639269406392,0.551914393901825
0.4,0.6940639269406392,0.5493922829627991
0.4,0.7031963470319634,0.5432539582252502
0.4,0.7123287671232876,0.543235182762146
0.4,0.7351598173515982,0.5319415330886841
0.40625,0.7351598173515982,0.5299851298332214
0.4125,0.7397260273972602,0.5286262631416321
0.425,0.7397260273972602,0.5282583832740784
0.425,0.7534246575342466,0.5229380130767822
0.44375,0.7534246575342466,0.5196560025215149
0.44375,0.7579908675799086,0.5176114439964294
0.45625,0.7579908675799086,0.5170496106147766
0.4625,0.7579908675799086,0.5166895985603333
0.4625,0.7625570776255708,0.515328586101532
0.48125,0.7625570776255708,0.5092030763626099
0.4875,0.7625570776255708,0.5078476667404175
0.5,0.7671232876712328,0.5033198595046997
0.5,0.771689497716895,0.5018072128295898
0.5125,0.7899543378995434,0.5010584592819214
0.51875,0.7945205479452054,0.500737190246582
0.51875,0.8082191780821918,0.4916989207267761
0.51875,0.821917808219178,0.49035993218421936
0.51875,0.8264840182648402,0.4889664649963379
0.525,0.8264840182648402,0.4847070574760437
0.525,0.8310502283105022,0.48188096284866333
0.5375,0.8310502283105022,0.48056352138519287
0.54375,0.8447488584474886,0.4738788902759552
0.54375,0.8493150684931506,0.4713000953197479
0.55,0.8493150684931506,0.46142441034317017
0.55,0.8538812785388128,0.45250704884529114
0.55625,0.8538812785388128,0.4524148404598236
0.55625,0.863013698630137,0.4522349238395691
0.56875,0.867579908675799,0.44893360137939453
0.5875,0.867579908675799,0.4420689344406128
0.6,0.867579908675799,0.44117721915245056
0.60625,0.867579908675799,0.43704625964164734
0.60625,0.8767123287671232,0.4333280026912689
0.625,0.8812785388127854,0.4328066408634186
0.625,0.8858447488584474,0.42987939715385437
0.65625,0.8858447488584474,0.4215060770511627
0.65625,0.8904109589041096,0.42091867327690125
0.66875,0.8904109589041096,0.4157729148864746
0.68125,0.8949771689497716,0.41106531023979187
0.6875,0.8949771689497716,0.4053363800048828
0.70625,0.8949771689497716,0.3985806405544281
0.7125,0.8949771689497716,0.3931507468223572
0.71875,0.8995433789954338,0.39289113879203796
0.725,0.908675799086758,0.38821473717689514
0.725,0.91324200913242,0.38427236676216125
0.74375,0.91324200913242,0.37331563234329224
0.74375,0.9223744292237442,0.3610905110836029
0.75625,0.9223744292237442,0.35948142409324646
0.7625,0.9223744292237442,0.3594505786895752
0.7625,0.9315068493150684,0.3224470615386963
0.78125,0.9315068493150684,0.32088935375213623
0.79375,0.9315068493150684,0.3172958195209503
0.79375,0.9452054794520548,0.30557146668434143
0.8,0.9497716894977168,0.30498260259628296
0.8,0.954337899543379,0.2931317389011383
0.80625,0.954337899543379,0.2918672263622284
0.80625,0.958904109589041,0.290137380361557
0.8125,0.958904109589041,0.2864685356616974
0.825,0.958904109589041,0.2836647927761078
0.84375,0.958904109589041,0.2692432403564453
0.85625,0.958904109589041,0.26620444655418396
0.86875,0.958904109589041,0.2659131586551666
0.88125,0.958904109589041,0.2655588686466217
0.9,0.958904109589041,0.24893033504486084
0.9,0.9634703196347032,0.2405800074338913
0.9125,0.9634703196347032,0.23445621132850647
0.925,0.9680365296803652,0.2290080338716507
0.93125,0.9726027397260274,0.2258770614862442
0.93125,0.9817351598173516,0.21954359114170074
0.94375,0.9817351598173516,0.21605223417282104
0.95625,0.9817351598173516,0.19662725925445557
0.9625,0.9817351598173516,0.19400902092456818
0.9625,0.9863013698630136,0.1937190741300583
0.96875,0.9863013698630136,0.1911303997039795
0.96875,0.9908675799086758,0.18218089640140533
0.975,0.9908675799086758,0.17505595088005066
0.99375,0.9908675799086758,0.17432479560375214
1.0,0.9908675799086758,0.16408111155033112
1.0,1.0,0.1320064812898636
