fpr,tpr,threshold
0.13125,0.3607305936073059,0.6820005178451538
0.14375,0.3607305936073059,0.6816050410270691
0.14375,0.365296803652968,0.6805682182312012
0.15625,0.3835616438356164,0.6765704154968262
0.15625,0.3881278538812785,0.6749337911605835
0.175,0.3881278538812785,0.669269323348999
0.175,0.3972602739726027,0.6671556830406189
0.18125,0.4018264840182648,0.666969358921051
0.18125,0.410958904109589,0.6669001579284668
0.1875,0.410958904109589,0.666844367980957
0.1875,0.4155251141552511,0.6666197180747986
0.2,0.4200913242009132,0.6659796833992004
0.2,0.4246575342465753,0.6648499965667725
0.2,0.4337899543378995,0.6644407510757446
0.2125,0.4429223744292237,0.6609487533569336
0.2125,0.4474885844748858,0.6561594009399414
0.21875,0.4520547945205479,0.6559125781059265
0.2375,0.45662100456621,0.6532823443412781
0.2375,0.4657534246575342,0.652134358882904
0.2375,0.4977168949771689,0.639849841594696
0.24375,0.4977168949771689,0.6386389136314392
0.24375,0.5342465753424658,0.6267077326774597
0.275,0.5342465753424658,0.6214043498039246
0.275,0.5525114155251142,0.6136896014213562
0.28125,0.5616438356164384,0.6111364364624023
0.29375,0.5707762557077626,0.608647882938385
0.3,0.5707762557077626,0.608504593372345
0.3,0.5753424657534246,0.6065239310264587
0.30625,0.5753424657534246,0.6029682755470276
0.30625,0.5799086757990868,0.5977068543434143
0.3125,0.5799086757990868,0.5970260500907898
0.3125,0.593607305936073,0.5921815037727356
0.31875,0.593607305936073,0.5904422402381897
0.31875,0.6210045662100456,0.5804136991500854
0.325,0.6210045662100456,0.5796601176261902
0.325,0.6255707762557078,0.5783677101135254
0.325,0.634703196347032,0.5746137499809265
0.325,0.6438356164383562,0.562988817691803
0.33125,0.6438356164383562,0.5565186738967896
0.3375,0.6484018264840182,0.5559833645820618
0.3375,0.6621004566210046,0.552469789981842
0.34375,0.6621004566210046,0.5516046285629272
0.34375,0.6894977168949772,0.5408274531364441
0.35,0.6940639269406392,0.5399850010871887
0.35,0.6986301369863014,0.5395573973655701
0.35625,0.6986301369863014,0.533306360244751
0.35625,0.7077625570776256,0.5306083559989929
0.3625,0.7077625570776256,0.528420627117157
0.3625,0.7214611872146118,0.5158960223197937
0.375,0.7214611872146118,0.5141738057136536
0.375,0.726027397260274,0.513001561164856
0.3875,0.726027397260274,0.5118713974952698
0.39375,0.726027397260274,0.5111017823219299
0.39375,0.7351598173515982,0.508603572845459
0.39375,0.7671232876712328,0.499019056558609
0.4,0.7671232876712328,0.49774038791656494
0.4,0.771689497716895,0.4974812865257263
0.40625,0.771689497716895,0.4956679940223694
0.40625,0.776255707762557,0.4900582730770111
0.41875,0.776255707762557,0.48969143629074097
0.41875,0.7853881278538812,0.48868709802627563
0.43125,0.7853881278538812,0.48551231622695923
0.44375,0.7853881278538812,0.48528480529785156
0.44375,0.7945205479452054,0.485153466463089
0.44375,0.7990867579908676,0.4843218922615051
0.45,0.7990867579908676,0.47923794388771057
0.45625,0.8036529680365296,0.47586721181869507
0.4625,0.8036529680365296,0.47307097911834717
0.4625,0.8082191780821918,0.4724832773208618
0.46875,0.8082191780821918,0.4664710760116577
0.46875,0.8127853881278538,0.4625290334224701
0.48125,0.8127853881278538,0.45641955733299255
0.4875,0.8127853881278538,0.4547359049320221
0.5,0.8127853881278538,0.4546971619129181
0.5,0.817351598173516,0.4540150761604309
0.53125,0.817351598173516,0.44682949781417847
0.53125,0.821917808219178,0.4384005069732666
0.5375,0.8264840182648402,0.438129723072052
0.5375,0.8310502283105022,0.42837288975715637
0.54375,0.8310502283105022,0.42802098393440247
0.55,0.8401826484018264,0.4252603054046631
0.55,0.8493150684931506,0.4157980680465698
0.5625,0.8538812785388128,0.4151836633682251
0.56875,0.8538812785388128,0.414964884519577
0.56875,0.8584474885844748,0.4118512272834778
0.575,0.8584474885844748,0.4090326726436615
0.5875,0.8767123287671232,0.40385085344314575
0.6,0.8767123287671232,0.40156686305999756
0.6,0.8812785388127854,0.39815613627433777
0.6125,0.8812785388127854,0.39242202043533325
0.6125,0.8858447488584474,0.39015671610832214
0.625,0.8858447488584474,0.3771052360534668
0.625,0.8904109589041096,0.3668651580810547
0.65625,0.8949771689497716,0.3647022843360901
0.6625,0.8949771689497716,0.3646891117095947
0.66875,0.9041095890410958,0.3618204891681671
0.675,0.9041095890410958,0.36006465554237366
