fpr,tpr,threshold
0.18125,0.4337899543378995,0.6453196406364441
0.1875,0.4337899543378995,0.6424023509025574
0.1875,0.4383561643835616,0.6403183937072754
0.1875,0.4474885844748858,0.6402463316917419
0.1875,0.4520547945205479,0.6382792592048645
0.19375,0.4520547945205479,0.6371085047721863
0.20625,0.4611872146118721,0.6322314739227295
0.21875,0.4840182648401826,0.6312538981437683
0.23125,0.4840182648401826,0.6223057508468628
0.23125,0.4931506849315068,0.6198976039886475
0.2375,0.4977168949771689,0.6192285418510437
0.24375,0.4977168949771689,0.6110116839408875
0.24375,0.502283105022831,0.6106235384941101
0.25625,0.5159817351598174,0.6076652407646179
0.25625,0.5205479452054794,0.6049085259437561
0.2625,0.5251141552511416,0.601794958114624
0.2625,0.5296803652968036,0.6007418632507324
0.26875,0.5296803652968036,0.5986260771751404
0.28125,0.54337899543379,0.5982783436775208
0.28125,0.547945205479452,0.5936880707740784
0.2875,0.547945205479452,0.5888954997062683
0.2875,0.5570776255707762,0.5840812921524048
0.29375,0.5570776255707762,0.5829054713249207
0.30625,0.5570776255707762,0.5826429128646851
0.31875,0.5570776255707762,0.5784118175506592
0.31875,0.5707762557077626,0.5728408098220825
0.33125,0.5707762557077626,0.563897430896759
0.3375,0.589041095890411,0.5629806518554688
0.35,0.5981735159817352,0.5602349638938904
0.35,0.6073059360730594,0.5543652772903442
0.35625,0.6073059360730594,0.5516291260719299
0.3625,0.6164383561643836,0.54899001121521
0.36875,0.6164383561643836,0.5419178009033203
0.36875,0.6255707762557078,0.5397855639457703
0.38125,0.634703196347032,0.5391474366188049
0.39375,0.6438356164383562,0.5387639403343201
0.4,0.6484018264840182,0.5380518436431885
0.4125,0.6484018264840182,0.5365438461303711
0.41875,0.6484018264840182,0.5361915826797485
0.44375,0.6621004566210046,0.5351759791374207
0.48125,0.730593607305936,0.5323329567909241
0.4875,0.730593607305936,0.5302644371986389
0.5,0.730593607305936,0.5301311016082764
0.50625,0.730593607305936,0.5279830694198608
0.5125,0.7351598173515982,0.527284562587738
0.51875,0.7351598173515982,0.526857852935791
0.525,0.7442922374429224,0.5242211818695068
0.525,0.7534246575342466,0.5144646763801575
0.53125,0.7534246575342466,0.5136093497276306
0.53125,0.7671232876712328,0.5072318315505981
0.53125,0.771689497716895,0.5065419673919678
0.5375,0.771689497716895,0.506482720375061
0.5375,0.776255707762557,0.49719473719596863
0.54375,0.776255707762557,0.4882427453994751
0.54375,0.7808219178082192,0.48511502146720886
0.55625,0.7808219178082192,0.47795894742012024
0.5625,0.7853881278538812,0.4758828580379486
0.58125,0.7853881278538812,0.4610581398010254
0.58125,0.7899543378995434,0.4561559855937958
0.59375,0.7899543378995434,0.45412677526474
0.6125,0.7899543378995434,0.4528837502002716
0.6375,0.7899543378995434,0.45113304257392883
0.6375,0.8082191780821918,0.43134403228759766
0.65,0.8082191780821918,0.42775532603263855
0.65,0.8127853881278538,0.4218493402004242
0.65625,0.8127853881278538,0.420479953289032
0.65625,0.8264840182648402,0.4170932471752167
0.66875,0.8264840182648402,0.41460120677948
0.68125,0.8310502283105022,0.41158872842788696
0.68125,0.8401826484018264,0.406444251537323
0.69375,0.8401826484018264,0.4056273102760315
0.7125,0.8538812785388128,0.4018324017524719
0.71875,0.863013698630137,0.39920780062675476
0.725,0.863013698630137,0.3980817496776581
0.73125,0.867579908675799,0.3941791355609894
0.74375,0.867579908675799,0.39295923709869385
0.74375,0.8812785388127854,0.3804400861263275
0.76875,0.8812785388127854,0.37735235691070557
0.76875,0.8858447488584474,0.375432550907135
0.7875,0.8858447488584474,0.3754013180732727
0.79375,0.91324200913242,0.37442779541015625
0.80625,0.91324200913242,0.3741033673286438
0.8375,0.9315068493150684,0.3724188208580017
0.85,0.9315068493150684,0.3714732229709625
0.85,0.9360730593607306,0.3670632541179657
0.85625,0.9360730593607306,0.36569133400917053
0.85625,0.9406392694063926,0.36498206853866577
