fpr,tpr,threshold
0.34375,0.5159817351598174,0.5722246766090393
0.34375,0.5525114155251142,0.5668237805366516
0.35,0.5525114155251142,0.5661832690238953
0.35,0.5570776255707762,0.5656477212905884
0.35625,0.5570776255707762,0.5645579695701599
0.35625,0.5662100456621004,0.563189685344696
0.35625,0.5753424657534246,0.5629870891571045
0.35625,0.589041095890411,0.5589697360992432
0.3625,0.589041095890411,0.5584467053413391
0.3625,0.5981735159817352,0.5569936633110046
0.36875,0.5981735159817352,0.5553371906280518
0.36875,0.6118721461187214,0.5552430748939514
0.375,0.6118721461187214,0.5545169711112976
0.375,0.6210045662100456,0.5531108379364014
0.375,0.6301369863013698,0.5517144203186035
0.38125,0.6301369863013698,0.55096834897995
0.38125,0.634703196347032,0.5501047372817993
0.39375,0.634703196347032,0.5483971238136292
0.4,0.639269406392694,0.548109233379364
0.43125,0.639269406392694,0.5466597676277161
0.43125,0.6438356164383562,0.5460845828056335
0.45,0.6438356164383562,0.5441363453865051
0.45625,0.6438356164383562,0.5431965589523315
0.45625,0.6529680365296804,0.5426282286643982
0.45625,0.6621004566210046,0.5419946908950806
0.46875,0.6621004566210046,0.5397909879684448
0.46875,0.6666666666666666,0.5389614105224609
0.49375,0.6666666666666666,0.5370569229125977
0.49375,0.6757990867579908,0.5369729399681091
0.50625,0.6757990867579908,0.5343425273895264
0.5125,0.6757990867579908,0.53311687707901
0.5125,0.6894977168949772,0.5316507816314697
0.51875,0.6894977168949772,0.5307089686393738
0.51875,0.6986301369863014,0.5289562344551086
0.525,0.6986301369863014,0.5288674831390381
0.525,0.7077625570776256,0.525251030921936
0.53125,0.7077625570776256,0.5250387787818909
0.53125,0.7168949771689498,0.5236964821815491
0.54375,0.7168949771689498,0.5224435329437256
0.54375,0.7214611872146118,0.5181852579116821
0.55,0.7214611872146118,0.5177443623542786
0.55,0.730593607305936,0.516230046749115
0.55625,0.730593607305936,0.5153872966766357
0.55625,0.7442922374429224,0.5108426809310913
0.5625,0.7442922374429224,0.5100154876708984
0.5625,0.7625570776255708,0.5060467720031738
0.56875,0.7625570776255708,0.5059508085250854
0.58125,0.7625570776255708,0.5050646066665649
0.5875,0.771689497716895,0.5048606991767883
0.6,0.771689497716895,0.5030480027198792
0.6,0.776255707762557,0.5024001598358154
0.6125,0.776255707762557,0.5022376179695129
0.61875,0.776255707762557,0.5009608268737793
0.61875,0.7808219178082192,0.49981755018234253
0.61875,0.7899543378995434,0.4993053674697876
0.625,0.7899543378995434,0.49854880571365356
0.625,0.7945205479452054,0.49833568930625916
0.63125,0.7945205479452054,0.4949882924556732
0.63125,0.7990867579908676,0.4946233332157135
0.6375,0.7990867579908676,0.4930435121059418
0.6375,0.8036529680365296,0.4922967255115509
0.64375,0.8036529680365296,0.4921501576900482
0.64375,0.8127853881278538,0.4918007552623749
0.65625,0.8127853881278538,0.49072498083114624
0.68125,0.8127853881278538,0.4870463013648987
0.68125,0.8264840182648402,0.4850894808769226
0.69375,0.8264840182648402,0.48496317863464355
0.69375,0.8310502283105022,0.48395684361457825
0.7,0.8310502283105022,0.4837150573730469
0.7,0.8401826484018264,0.4829542338848114
0.70625,0.8401826484018264,0.4828130304813385
0.70625,0.8447488584474886,0.48180174827575684
0.7375,0.8447488584474886,0.4779250919818878
0.7375,0.8493150684931506,0.47675710916519165
0.74375,0.8538812785388128,0.47605201601982117
0.74375,0.8584474885844748,0.47604674100875854
0.75,0.8584474885844748,0.47591039538383484
0.75,0.863013698630137,0.47559401392936707
0.7625,0.863013698630137,0.4723939895629883
0.7625,0.867579908675799,0.4710075557231903
0.7875,0.867579908675799,0.4661041498184204
0.7875,0.8721461187214612,0.4647204279899597
0.79375,0.8721461187214612,0.4640596807003021
0.79375,0.8767123287671232,0.46300387382507324
0.8,0.8858447488584474,0.4624546766281128
0.8,0.8904109589041096,0.4611823558807373
0.80625,0.8904109589041096,0.45954611897468567
0.80625,0.8949771689497716,0.4594559371471405
0.81875,0.8949771689497716,0.45691731572151184
0.81875,0.9041095890410958,0.45570793747901917
0.83125,0.9041095890410958,0.4525296986103058
0.83125,0.908675799086758,0.4513455331325531
0.84375,0.908675799086758,0.44774681329727173
0.84375,0.91324200913242,0.4454064965248108
0.8625,0.91324200913242,0.44323065876960754
0.8625,0.9223744292237442,0.4413725435733795
0.86875,0.9223744292237442,0.44044870138168335
0.86875,0.9315068493150684,0.4387446343898773
0.875,0.9315068493150684,0.43810373544692993
0.875,0.9406392694063926,0.43525388836860657
0.89375,0.9406392694063926,0.432589590549469
0.89375,0.9452054794520548,0.4303385019302368
0.90625,0.9452054794520548,0.42576152086257935
0.90625,0.958904109589041,0.4228726327419281
0.91875,0.958904109589041,0.418538898229599
0.91875,0.9634703196347032,0.4142437279224396
0.94375,0.9634703196347032,0.4059893786907196
0.94375,0.9680365296803652,0.400537371635437
0.95625,0.9680365296803652,0.3851243555545807
0.95625,0.9771689497716894,0.3815859258174896
0.9625,0.9771689497716894,0.38055869936943054
0.9625,0.9954337899543378,0.36236464977264404
0.98125,0.9954337899543378,0.328622967004776
0.98125,1.0,0.32508331537246704
1.0,1.0,0.26160410046577454
